key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
315,P-20597,Alexiou,Alexis,1963-09-08,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Alexandros_Alexiou
316,P-98623,Alexoudis,Alexis,1972-06-20,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Alexis_Alexoudis
317,P-21488,Alfaro,Mauricio,1956-02-13,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Mauricio_Alfaro
319,P-00034,Alfonso,not applicable,1972-09-26,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Alfonso_P%C3%A9rez
320,P-83086,Alfredo,not applicable,1920-01-01,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Alfredo_Ramos_dos_Santos
322,P-06277,Alfredo,not applicable,1946-10-18,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Alfredo_Mostarda_Filho
324,P-01930,Ali,Almoez,1996-08-19,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Almoez_Ali
329,P-21531,Alisson,not applicable,1992-10-02,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Alisson
330,P-76590,Alkorta,Rafael,1968-09-16,0,0,1,0,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Rafael_Alkorta
331,P-85841,Allahverdi,Javad,1954-07-16,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Javad_Allahverdi
334,P-08949,Allawi,Khalil,1958-09-06,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Khalil_Allawi
335,P-45212,Allbäck,Marcus,1973-07-05,0,0,0,0,1,2,"2002, 2006",https://en.wikipedia.org/wiki/Marcus_Allb%C3%A4ck
336,P-71223,Allchurch,Ivor,1929-10-16,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Ivor_Allchurch
341,P-92761,Allen,Joe,1990-03-14,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Joe_Allen
346,P-83363,Alli,Dele,1996-04-11,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Dele_Alli
348,P-95392,Allofs,Klaus,1956-12-05,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Klaus_Allofs
350,P-56659,Almada,Thiago,2001-04-26,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Thiago_Almada
353,P-75772,Almeida,André,1990-09-10,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Andr%C3%A9_Almeida
354,P-14428,Almeida,Hugo,1984-05-23,0,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Hugo_Almeida
356,P-88203,Almeyda,Matías,1973-12-21,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Mat%C3%ADas_Almeyda
359,P-84240,Almond,Bobby,1951-04-16,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Bobby_Almond
361,P-59039,Aloisi,John,1976-02-05,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/John_Aloisi
364,P-44317,Alonso,Norberto,1953-01-04,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Norberto_Alonso
365,P-40490,Alonso,Periko,1953-02-01,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Alonso
366,P-73924,Alonso,Xabi,1981-11-25,0,0,0,1,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Xabi_Alonso
368,P-31090,Alston,Adrian,1949-02-06,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Adrian_Alston
369,P-60629,Altafini,José,1938-07-24,0,0,0,0,1,2,"1958, 1962",https://en.wikipedia.org/wiki/Jos%C3%A9_Altafini
371,P-07475,Altidore,Jozy,1989-11-06,0,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Jozy_Altidore
372,P-46574,Altobelli,Alessandro,1955-11-28,0,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Alessandro_Altobelli
378,P-73491,Alvarado,Roberto,1998-09-07,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Roberto_Alvarado
379,P-87796,Alvarenga,Guido,1970-08-24,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Guido_Alvarenga
380,P-97689,Álvarez,Édgar,1980-01-09,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/%C3%89dgar_%C3%81lvarez
381,P-26546,Álvarez,Edson,1997-10-24,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Edson_%C3%81lvarez
384,P-19776,Álvarez,Julián,2000-01-31,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Juli%C3%A1n_%C3%81lvarez_(footballer)
385,P-09058,Álvarez,Kevin,1999-01-15,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Kevin_%C3%81lvarez_(footballer,_born_1999)"
386,P-10890,Álvarez,Leonel,1965-07-29,0,0,0,1,0,2,"1990, 1994","https://en.wikipedia.org/wiki/Leonel_%C3%81lvarez_(footballer,_born_1965)"
387,P-58741,Álvarez,Ricky,1988-04-12,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Ricky_%C3%81lvarez
388,P-86404,Álvarez Balanta,Éder,1993-02-28,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/%C3%89der_%C3%81lvarez_Balanta
391,P-31048,Álvaro,not applicable,1961-01-03,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/%C3%81lvaro_Magalh%C3%A3es
394,P-76960,Alves,Bruno,1981-11-27,0,0,1,0,0,3,"2010, 2014, 2018",https://en.wikipedia.org/wiki/Bruno_Alves
395,P-09441,Alves,Dani,1983-05-06,0,0,1,0,0,3,"2010, 2014, 2022",https://en.wikipedia.org/wiki/Dani_Alves
396,P-22385,Álvez,Fernando,1959-09-04,0,1,0,0,0,2,"1986, 1990",https://en.wikipedia.org/wiki/Fernando_Alvez
397,P-68463,Alzamendi,Antonio,1956-06-07,0,0,0,0,1,2,"1986, 1990",https://en.wikipedia.org/wiki/Antonio_Alzamendi
401,P-63828,Amador,Rafael,1959-02-16,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Rafael_Amador
402,P-23330,Amallah,Selim,1996-11-15,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Selim_Amallah
404,P-80285,Amancio,not applicable,1939-10-16,0,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Amancio_Amaro
408,P-54171,Amaral,not applicable,1954-12-25,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Jo%C3%A3o_Justino_Amaral_dos_Santos
409,P-96621,Amarildo,not applicable,1939-06-29,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Amarildo_Tavares_da_Silveira
410,P-19817,Amarilla,Florencio,1935-01-03,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Florencio_Amarilla
411,P-82956,Amartey,Daniel,1994-12-21,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Daniel_Amartey
412,P-28217,Ambríz,Ignacio,1965-02-07,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Ignacio_Ambr%C3%ADz
413,P-66683,Ambrois,Javier,1932-05-09,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Javier_Ambrois
414,P-22192,Ambrose,Efe,1988-10-18,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Efe_Ambrose
415,P-75905,Ambrosi,Paúl,1980-10-14,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Pa%C3%BAl_Ambrosi
416,P-21753,Ameen,Mohammed,1980-04-29,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Mohammed_Ameen
419,P-03886,Ameobi,Shola,1981-10-12,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Shola_Ameobi
423,P-24531,Amiri,Vahid,1988-04-02,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Vahid_Amiri
425,P-79316,Amoah,Matthew,1980-10-24,0,0,0,0,1,2,"2006, 2010",https://en.wikipedia.org/wiki/Matthew_Amoah
427,P-84893,Amokachi,Daniel,1972-12-30,0,0,0,0,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Daniel_Amokachi
428,P-61706,Amor,Guillermo,1967-12-04,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Guillermo_Amor
429,P-11629,Amorim,Rúben,1985-01-27,0,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/R%C3%BAben_Amorim
430,P-69834,Amoros,Manuel,1962-02-01,0,0,1,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Manuel_Amoros
431,P-50398,Ampadu,Ethan,2000-09-14,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Ethan_Ampadu
432,P-37696,Amrabat,Nordin,1987-03-31,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Nordin_Amrabat
433,P-71023,Amrabat,Sofyan,1996-08-21,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Sofyan_Amrabat
436,P-22820,Amunike,Emmanuel,1970-12-25,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Emmanuel_Amunike
437,P-28649,Amzine,Gharib,1973-05-03,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Gharib_Amzine
442,P-16478,An,Yong-hak,1978-10-25,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/An_Yong-hak
443,P-32265,Anastasi,Pietro,1948-04-07,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Pietro_Anastasi
444,P-13638,Ancelotti,Carlo,1959-06-10,0,0,0,1,0,2,"1986, 1990",https://en.wikipedia.org/wiki/Carlo_Ancelotti
445,P-47978,Ancheta,Atilio,1948-07-19,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Atilio_Ancheta
450,P-04488,Andersen,Henrik,1965-05-07,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Henrik_Andersen
451,P-43705,Andersen,Joachim,1996-05-31,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Joachim_Andersen_(footballer)
458,P-71531,Andersson,Andreas,1974-04-10,0,0,0,0,1,1,2002,"https://en.wikipedia.org/wiki/Andreas_Andersson_(footballer,_born_1974)"
459,P-90911,Andersson,Björn,1951-07-20,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Bj%C3%B6rn_Andersson
460,P-62207,Andersson,Daniel,1977-08-28,0,0,0,1,0,2,"2002, 2006","https://en.wikipedia.org/wiki/Daniel_Andersson_(footballer,_born_1977)"
462,P-38092,Andersson,Harry,1913-03-07,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Harry_Andersson
464,P-60371,Andersson,Kennet,1967-10-06,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Kennet_Andersson
468,P-63774,Andersson,Patrik,1971-08-18,0,0,1,0,0,2,"1994, 2002",https://en.wikipedia.org/wiki/Patrik_Andersson
470,P-60570,Andersson,Roy,1949-08-02,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Roy_Andersson_(footballer)
471,P-91027,Andersson,Sune,1921-02-22,0,0,0,1,0,1,1950,"https://en.wikipedia.org/wiki/Sune_Andersson_(footballer,_born_1921)"
474,P-40570,Anderton,Darren,1972-03-03,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Darren_Anderton
477,P-42321,Andone,Ioan,1960-03-15,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Ioan_Andone
479,P-82191,Andrade,Jorge,1978-04-09,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Jorge_Andrade
482,P-61802,André,António,1957-12-24,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Ant%C3%B3nio_Andr%C3%A9
483,P-67450,André,Fritz,1946-09-18,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Fritz_Andr%C3%A9
492,P-35273,Andreyev,Sergey,1956-05-16,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Sergey_Andreyev_(footballer)
493,P-75527,Andrinúa,Genar,1964-05-09,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Genar_Andrin%C3%BAa
496,P-57240,Anelka,Nicolas,1979-03-14,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Nicolas_Anelka
497,P-23912,Ángel,Miguel,1947-12-24,0,1,0,0,0,2,"1978, 1982","https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Gonz%C3%A1lez_(footballer,_born_1947)"
499,P-06511,Angibeaud,Didier,1974-10-08,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Didier_Angibeaud
503,P-50270,Annan,Anthony,1986-07-21,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Anthony_Annan
509,P-99158,Anoul,Léopold,1922-08-19,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/L%C3%A9opold_Anoul
512,P-53957,Ansarifard,Karim,1990-04-03,0,0,0,0,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Karim_Ansarifard
513,P-57352,Anselmo,Peregrino,1902-04-30,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Peregrino_Anselmo
514,P-98547,Antenen,Charles,1929-11-03,0,0,0,0,1,3,"1950, 1954, 1962",https://en.wikipedia.org/wiki/Charles_Antenen
515,P-88467,Antognoni,Giancarlo,1954-04-01,0,0,0,1,0,2,"1978, 1982",https://en.wikipedia.org/wiki/Giancarlo_Antognoni
516,P-54786,Antoine,Eddy,1949-08-27,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Eddy_Antoine
519,P-03000,António,José,1957-10-29,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Jos%C3%A9_Ant%C3%B3nio_Bargiela
520,P-15663,Antônio,Marco,1951-02-06,0,0,1,0,0,2,"1970, 1974","https://en.wikipedia.org/wiki/Marco_Ant%C3%B4nio_(footballer,_born_1951)"
521,P-37860,Antony,not applicable,2000-02-24,0,0,0,0,1,1,2022,"https://en.wikipedia.org/wiki/Antony_(footballer,_born_2000)"
522,P-81433,Antuna,Uriel,1997-08-21,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Uriel_Antuna
525,P-21550,Anwar,Fuad,1972-10-13,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Fuad_Anwar
528,P-04201,Aogo,Dennis,1987-01-14,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Dennis_Aogo
529,P-18610,Aoudou,Ibrahim,1955-08-23,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Ibrahim_Aoudou
530,P-70237,Aoyama,Toshihiro,1986-02-22,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Toshihiro_Aoyama
532,P-24464,Aparicio,Ernesto,1948-12-28,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Ernesto_Aparicio
533,P-83615,Apolloni,Luigi,1967-05-02,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Luigi_Apolloni
535,P-54632,Apostolakis,Stratos,1964-05-11,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Stratos_Apostolakis
538,P-09728,Appiah,Stephen,1980-12-24,0,0,0,1,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Stephen_Appiah
541,P-77419,Aquino,Javier,1990-02-11,0,0,0,1,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Javier_Aquino
542,P-59720,Aquino,Pedro,1995-04-13,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Pedro_Aquino
544,P-86608,Arabov,Nikolay,1953-02-21,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Nikolay_Arabov
547,P-22391,Aránguiz,Charles,1989-04-17,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Charles_Ar%C3%A1nguiz
552,P-38529,Araujo,Néstor,1991-08-29,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/N%C3%A9stor_Araujo
557,P-94275,Arbeloa,Álvaro,1983-01-17,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/%C3%81lvaro_Arbeloa
560,P-76678,Arce,Francisco,1971-04-02,0,0,1,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Francisco_Arce
561,P-56094,Archibald,Steve,1956-09-27,0,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Steve_Archibald
562,P-84380,Arconada,Luis,1954-06-26,0,1,0,0,0,2,"1978, 1982",https://en.wikipedia.org/wiki/Luis_Arconada
563,P-66254,Ardiles,Osvaldo,1952-08-03,0,0,0,1,0,2,"1978, 1982",https://en.wikipedia.org/wiki/Osvaldo_Ardiles
565,P-92547,Arellano,Jesús,1973-05-08,0,0,0,1,1,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Jes%C3%BAs_Arellano
567,P-57595,Arendse,Andre,1967-06-27,0,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Andre_Arendse
570,P-80668,Arévalo Ríos,Egidio,1982-01-01,0,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Egidio_Ar%C3%A9valo_R%C3%ADos
573,P-03546,Arias,Antonio,1944-10-09,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Antonio_Arias_(footballer)
578,P-01505,Arias,Santiago,1992-01-13,0,0,1,0,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Santiago_Arias
580,P-76247,Aristizábal,Víctor,1971-12-09,0,0,0,0,1,2,"1994, 1998",https://en.wikipedia.org/wiki/V%C3%ADctor_Aristiz%C3%A1bal
585,P-39788,Armani,Franco,1986-10-16,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Franco_Armani
587,P-95402,Armero,Pablo,1986-11-02,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Pablo_Armero
589,P-95563,Armstrong,Desmond,1964-11-02,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Desmond_Armstrong
590,P-96985,Armstrong,Gerry,1954-05-23,0,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Gerry_Armstrong_(footballer)
592,P-45419,Árnason,Kári,1982-10-13,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/K%C3%A1ri_%C3%81rnason
593,P-00445,Arnesen,Frank,1956-09-30,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Frank_Arnesen
596,P-84458,Aros,Mauricio,1976-03-09,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Mauricio_Aros
602,P-52444,Arroyo,Abdiel,1993-12-13,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Abdiel_Arroyo
603,P-65206,Arroyo,Michael,1987-04-23,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Michael_Arroyo
609,P-47496,Artime,Luis,1938-12-02,0,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Luis_Artime
610,P-67942,Artner,Peter,1966-05-20,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Peter_Artner
611,P-10167,Arzani,Daniel,1999-01-04,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Daniel_Arzani
612,P-80606,Arzú,Julio César,1954-06-05,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Julio_C%C3%A9sar_Arz%C3%BA
613,P-25543,Asamoah,Gerald,1978-10-03,0,0,0,0,1,2,"2002, 2006",https://en.wikipedia.org/wiki/Gerald_Asamoah
614,P-39956,Asamoah,Kwadwo,1988-12-09,0,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Kwadwo_Asamoah
615,P-46913,Asano,Takuma,1994-11-10,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Takuma_Asano
616,P-21803,Asanović,Aljoša,1965-12-14,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Aljo%C5%A1a_Asanovi%C4%87
618,P-33189,Asatiani,Kakhi,1947-01-01,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Kakhi_Asatiani
619,P-74323,Asencio,Nicolás,1975-04-26,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Asencio
620,P-57837,Asensi,Juan Manuel,1949-09-23,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Juan_Manuel_Asensi
622,P-09400,Asensio,Marco,1996-01-21,0,0,0,1,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Marco_Asensio
625,P-40487,Asiri,Haitham,2001-03-25,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Haitham_Asiri
626,P-52032,Aşık,Emre,1973-12-13,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Emre_A%C5%9F%C4%B1k
630,P-72803,Asparuhov,Georgi,1943-05-04,0,0,0,1,1,3,"1962, 1966, 1970",https://en.wikipedia.org/wiki/Georgi_Asparuhov
631,P-60554,Aspas,Iago,1987-08-01,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Iago_Aspas
632,P-10444,Asprilla,Faustino,1969-11-10,0,0,0,0,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Faustino_Asprilla
633,P-40338,Assad,Salah,1958-03-13,0,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Salah_Assad
634,P-51678,Assadalla,Ali,1993-01-19,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Ali_Assadalla
635,P-00077,Assemoassa,Ludovic,1980-09-18,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Ludovic_Assemoassa
637,P-36522,Assiri,Muhannad,1986-10-14,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Muhannad_Assiri
638,P-44116,Assou-Ekotto,Benoît,1984-03-24,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Beno%C3%AEt_Assou-Ekotto
640,P-27328,Astle,Jeff,1942-05-13,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Jeff_Astle
647,P-51990,Ati-Zigi,Lawrence,1996-11-29,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Lawrence_Ati-Zigi
648,P-09062,Atkinson,Nathaniel,1999-06-13,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Nathaniel_Atkinson
649,P-24277,Atmatsidis,Elias,1969-04-24,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Elias_Atmatsidis
651,P-48310,Atsu,Christian,1992-01-10,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Christian_Atsu
653,P-91543,Attiyat Allah,Yahia,1995-03-02,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Yahia_Attiyat_Allah
655,P-23204,Augenthaler,Klaus,1957-09-26,0,0,1,0,0,2,"1986, 1990",https://en.wikipedia.org/wiki/Klaus_Augenthaler
656,P-47461,Auguste,Arsène,1951-02-03,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Ars%C3%A8ne_Auguste
657,P-45250,Augustine,Brendan,1971-10-26,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Brendan_Augustine
658,P-30993,Augustinsson,Ludwig,1994-04-21,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Ludwig_Augustinsson
659,P-67663,Augusto,José,1937-04-13,0,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/Jos%C3%A9_Augusto_de_Almeida
661,P-49997,Augusto,Renato,1988-02-08,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Renato_Augusto
662,P-33030,Augustsson,Jörgen,1952-10-28,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/J%C3%B6rgen_Augustsson
665,P-43440,Aurier,Serge,1992-12-24,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Serge_Aurier
675,P-67176,Ávila,Ricardo,1997-02-04,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Ricardo_%C3%81vila
676,P-20645,Avio,Ludovico,1932-10-06,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Ludovico_Avio
685,P-15529,Axelsson,Kurt,1941-11-10,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Kurt_Axelsson
687,P-29650,Ayache,William,1961-01-10,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/William_Ayache
688,P-34957,Ayala,Celso,1970-08-20,0,0,1,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Celso_Ayala
689,P-76750,Ayala,Hugo,1987-03-31,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Hugo_Ayala
690,P-83403,Ayala,Roberto,1973-04-14,0,0,1,0,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Roberto_Ayala
691,P-30957,Ayala,Rubén,1950-01-08,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Rub%C3%A9n_Ayala
692,P-40581,Ayari,Anis,1982-02-16,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Anis_Ayari
694,P-01945,Ayew,André,1989-12-17,0,0,0,1,1,3,"2010, 2014, 2022",https://en.wikipedia.org/wiki/Andr%C3%A9_Ayew
696,P-31765,Ayew,Jordan,1991-09-11,0,0,0,0,1,2,"2014, 2022",https://en.wikipedia.org/wiki/Jordan_Ayew
700,P-90857,Ayoví,Marlon,1971-09-27,0,0,1,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Marlon_Ayov%C3%AD
701,P-39602,Ayoví,Walter,1979-08-11,0,0,1,0,0,2,"2002, 2014",https://en.wikipedia.org/wiki/Walter_Ayov%C3%AD
704,P-78347,Azeez,Ramon,1992-12-12,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Ramon_Azeez
705,P-43931,Aziawonou,Yao,1979-11-30,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Yao_Aziawonou
706,P-66016,Aziz,Khaled,1981-07-14,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Khaled_Aziz
707,P-25470,Azizi,Khodadad,1971-06-22,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Khodadad_Azizi
708,P-74924,Azmi,Khalil,1964-08-23,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Khalil_Azmi
709,P-09113,Azmoun,Sardar,1995-01-01,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Sardar_Azmoun
710,P-07614,Azofeifa,Randall,1984-12-30,0,0,0,1,0,2,"2006, 2018",https://en.wikipedia.org/wiki/Randall_Azofeifa
711,P-60716,Azpilicueta,César,1989-08-28,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/C%C3%A9sar_Azpilicueta
712,P-84885,Azzouzi,Rachid,1971-01-10,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Rachid_Azzouzi
714,P-02360,Babangida,Tijani,1973-09-25,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Tijani_Babangida
715,P-66596,Babatunde,Michael,1992-12-24,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Michael_Babatunde
716,P-91148,Babayaro,Celestine,1978-08-29,0,0,1,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Celestine_Babayaro
717,P-28514,Babb,Phil,1970-10-30,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Phil_Babb
718,P-83522,Babbel,Markus,1972-09-08,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Markus_Babbel
719,P-17967,Babel,Ryan,1986-12-19,0,0,0,0,1,2,"2006, 2010",https://en.wikipedia.org/wiki/Ryan_Babel
